Zeit von [CET/CEST],Zeit bis [CET/CEST],Wind [MW],Solar [MW],Biomasse [MW],Gas [MW],Kohle [MW],Öl [MW],Geothermie [MW],Pumpspeicher [MW],Lauf- und Schwellwasser [MW],Speicher [MW],Sonstige Erneuerbare [MW],Müll [MW],Andere [MW],time
19.04.2022 11:00:00,19.04.2022 12:00:00,0.03,0.14,312.0,2416.0,0.0,0.0,0.072,1482.0,0.45,496.8,0.0,100.0,22.0,"(2040, 2603)"
19.04.2022 12:00:00,19.04.2022 13:00:00,0.02,0.17,312.0,2477.5,0.0,0.0,0.072,1321.3,0.44,505.5,0.0,100.0,22.0,"(2040, 2604)"
19.04.2022 13:00:00,19.04.2022 14:00:00,0.01,0.19,309.0,2424.6,0.0,0.0,0.072,1033.2,0.43,474.7,0.0,100.0,22.0,"(2040, 2605)"
19.04.2022 14:00:00,19.04.2022 15:00:00,0.04,0.16,308.0,2440.1,0.0,0.0,0.072,627.1,0.43,333.8,0.0,100.0,22.0,"(2040, 2606)"
19.04.2022 15:00:00,19.04.2022 16:00:00,0.02,0.11,308.0,2415.0,0.0,0.0,0.072,409.0,0.43,251.0,0.0,100.0,22.0,"(2040, 2607)"
19.04.2022 16:00:00,19.04.2022 17:00:00,0.02,0.07,308.0,2378.4,0.0,0.0,0.072,620.2,0.43,314.4,0.0,100.0,22.0,"(2040, 2608)"
19.04.2022 17:00:00,19.04.2022 18:00:00,0.01,0.06,308.0,2125.9,0.0,0.0,0.072,491.9,0.45,415.3,0.0,100.0,22.0,"(2040, 2609)"
19.04.2022 18:00:00,19.04.2022 19:00:00,0.03,0.05,308.0,2168.3,0.0,0.0,0.072,1309.3,0.48,518.9,0.0,100.0,22.0,"(2040, 2610)"
19.04.2022 19:00:00,19.04.2022 20:00:00,0.05,0.02,310.0,2010.8,0.0,0.0,0.072,2169.4,0.49,538.8,0.0,100.0,22.0,"(2040, 2611)"
19.04.2022 20:00:00,19.04.2022 21:00:00,0.08,0.0,312.0,1932.6,0.0,0.0,0.072,2166.8,0.5,500.4,0.0,100.0,22.0,"(2040, 2612)"
19.04.2022 21:00:00,19.04.2022 22:00:00,0.1,0.0,313.0,1980.4,0.0,0.0,0.072,1463.3,0.5,504.7,0.0,100.0,22.0,"(2040, 2613)"
19.04.2022 22:00:00,19.04.2022 23:00:00,0.1,0.0,312.0,1850.3,0.0,0.0,0.072,694.5,0.5,493.8,0.0,100.0,22.0,"(2040, 2614)"
19.04.2022 23:00:00,20.04.2022 00:00:00,0.12,0.0,312.0,1838.9,0.0,0.0,0.072,232.6,0.49,398.0,0.0,100.0,22.0,"(2040, 2615)"
20.04.2022 00:00:00,20.04.2022 01:00:00,0.1,0.0,314.0,1728.2,0.0,0.0,0.072,468.1,0.48,345.7,0.0,100.0,22.0,"(2040, 2616)"
20.04.2022 01:00:00,20.04.2022 02:00:00,0.19,0.0,312.0,1474.4,0.0,0.0,0.072,312.1,0.49,109.2,0.0,100.0,22.0,"(2040, 2617)"
20.04.2022 02:00:00,20.04.2022 03:00:00,0.22,0.0,312.0,1370.8,0.0,0.0,0.072,214.8,0.48,112.9,0.0,100.0,22.0,"(2040, 2618)"
20.04.2022 03:00:00,20.04.2022 04:00:00,0.27,0.0,312.0,1360.0,0.0,0.0,0.072,278.8,0.48,94.7,0.0,100.0,22.0,"(2040, 2619)"
20.04.2022 04:00:00,20.04.2022 05:00:00,0.27,0.0,312.0,1366.4,0.0,0.0,0.072,308.8,0.48,125.4,0.0,100.0,22.0,"(2040, 2620)"
20.04.2022 05:00:00,20.04.2022 06:00:00,0.25,0.0,312.0,1523.9,0.0,0.0,0.072,464.2,0.46,283.0,0.0,100.0,22.0,"(2040, 2621)"
20.04.2022 06:00:00,20.04.2022 07:00:00,0.17,0.01,313.0,1591.9,0.0,0.0,0.072,2070.4,0.49,780.4,0.0,100.0,22.0,"(2040, 2622)"
20.04.2022 07:00:00,20.04.2022 08:00:00,0.15,0.08,316.0,1616.6,0.0,0.0,0.072,2532.8,0.51,910.1,0.0,100.0,22.0,"(2040, 2623)"
20.04.2022 08:00:00,20.04.2022 09:00:00,0.09,0.22,316.0,1841.9,0.0,0.0,0.072,2399.1,0.51,961.4,0.0,100.0,22.0,"(2040, 2624)"
20.04.2022 09:00:00,20.04.2022 10:00:00,0.07,0.39,316.0,2258.4,0.0,0.0,0.072,1837.0,0.51,684.9,0.0,100.0,22.0,"(2040, 2625)"
20.04.2022 10:00:00,20.04.2022 11:00:00,0.07,0.5,314.0,2418.6,0.0,0.0,0.072,1390.9,0.52,496.1,0.0,100.0,22.0,"(2040, 2626)"
20.04.2022 11:00:00,20.04.2022 12:00:00,0.05,0.58,312.0,2513.4,0.0,0.0,0.072,772.9,0.52,359.4,0.0,100.0,22.0,"(2040, 2627)"
20.04.2022 12:00:00,20.04.2022 13:00:00,0.03,0.66,312.0,2642.4,0.0,0.0,0.072,855.4,0.5,407.3,0.0,100.0,22.0,"(2040, 2628)"
20.04.2022 13:00:00,20.04.2022 14:00:00,0.02,0.7,315.0,2618.3,0.0,0.0,0.072,867.8,0.49,344.8,0.0,100.0,22.0,"(2040, 2629)"
20.04.2022 14:00:00,20.04.2022 15:00:00,0.03,0.68,316.0,2629.2,0.0,0.0,0.072,683.7,0.5,247.7,0.0,100.0,22.0,"(2040, 2630)"
20.04.2022 15:00:00,20.04.2022 16:00:00,0.02,0.62,316.0,2501.6,0.0,0.0,0.072,403.6,0.5,103.8,0.0,100.0,22.0,"(2040, 2631)"
20.04.2022 16:00:00,20.04.2022 17:00:00,0.01,0.51,312.0,2242.4,0.0,0.0,0.072,349.7,0.49,279.7,0.0,100.0,22.0,"(2040, 2632)"
20.04.2022 17:00:00,20.04.2022 18:00:00,0.01,0.36,311.0,2204.1,0.0,0.0,0.072,619.4,0.5,434.8,0.0,100.0,22.0,"(2040, 2633)"
20.04.2022 18:00:00,20.04.2022 19:00:00,0.0,0.2,308.0,2107.7,0.0,0.0,0.072,2013.6,0.5,692.0,0.0,100.0,22.0,"(2040, 2634)"
20.04.2022 19:00:00,20.04.2022 20:00:00,0.0,0.06,308.0,1780.9,0.0,0.0,0.072,2394.5,0.5,918.7,0.0,100.0,22.0,"(2040, 2635)"
20.04.2022 20:00:00,20.04.2022 21:00:00,0.0,0.01,308.0,1437.9,0.0,0.0,0.072,2613.5,0.51,939.9,0.0,100.0,22.0,"(2040, 2636)"
20.04.2022 21:00:00,20.04.2022 22:00:00,0.0,0.0,308.0,1327.7,0.0,0.0,0.072,2533.3,0.5,848.7,0.0,100.0,22.0,"(2040, 2637)"
20.04.2022 22:00:00,20.04.2022 23:00:00,0.0,0.0,311.0,1324.7,0.0,0.0,0.072,2295.7,0.49,640.8,0.0,100.0,22.0,"(2040, 2638)"
20.04.2022 23:00:00,21.04.2022 00:00:00,0.01,0.0,312.0,1351.2,0.0,0.0,0.072,1196.7,0.48,517.3,0.0,100.0,22.0,"(2040, 2639)"
21.04.2022 00:00:00,21.04.2022 01:00:00,0.03,0.0,303.0,1060.9,0.0,0.0,0.072,159.2,0.5,292.2,0.0,100.0,22.0,"(2040, 2640)"
21.04.2022 01:00:00,21.04.2022 02:00:00,0.03,0.0,300.0,876.4,0.0,0.0,0.072,484.1,0.5,174.7,0.0,100.0,22.0,"(2040, 2641)"
21.04.2022 02:00:00,21.04.2022 03:00:00,0.04,0.0,300.0,845.3,0.0,0.0,0.072,457.6,0.49,109.5,0.0,100.0,22.0,"(2040, 2642)"
21.04.2022 03:00:00,21.04.2022 04:00:00,0.04,0.0,300.0,855.3,0.0,0.0,0.072,362.3,0.5,37.7,0.0,100.0,22.0,"(2040, 2643)"
21.04.2022 04:00:00,21.04.2022 05:00:00,0.04,0.0,300.0,889.8,0.0,0.0,0.072,435.0,0.48,161.4,0.0,100.0,22.0,"(2040, 2644)"
21.04.2022 05:00:00,21.04.2022 06:00:00,0.02,0.0,300.0,1152.0,0.0,0.0,0.072,761.1,0.46,371.8,0.0,100.0,22.0,"(2040, 2645)"
21.04.2022 06:00:00,21.04.2022 07:00:00,0.03,0.01,300.0,1314.5,0.0,0.0,0.072,2153.4,0.48,972.6,0.0,100.0,22.0,"(2040, 2646)"
21.04.2022 07:00:00,21.04.2022 08:00:00,0.03,0.09,300.0,1352.3,0.0,0.0,0.072,2451.8,0.5,1146.2,0.0,100.0,22.0,"(2040, 2647)"
21.04.2022 08:00:00,21.04.2022 09:00:00,0.01,0.24,300.0,1411.7,0.0,0.0,0.072,2386.4,0.51,1103.6,0.0,100.0,22.0,"(2040, 2648)"
21.04.2022 09:00:00,21.04.2022 10:00:00,0.0,0.4,303.0,1747.9,0.0,0.0,0.072,2376.5,0.51,1021.5,0.0,100.0,22.0,"(2040, 2649)"
21.04.2022 10:00:00,21.04.2022 11:00:00,0.01,0.56,304.0,1962.0,0.0,0.0,0.072,1684.5,0.51,797.5,0.0,100.0,22.0,"(2040, 2650)"
21.04.2022 11:00:00,21.04.2022 12:00:00,0.03,0.67,300.0,1879.2,0.0,0.0,0.072,1460.6,0.49,593.8,0.0,100.0,22.0,"(2040, 2651)"
21.04.2022 12:00:00,21.04.2022 13:00:00,0.04,0.74,300.0,1723.8,0.0,0.0,0.072,1111.8,0.5,480.2,0.0,100.0,22.0,"(2040, 2652)"
21.04.2022 13:00:00,21.04.2022 14:00:00,0.06,0.74,300.0,1613.6,0.0,0.0,0.072,674.0,0.51,342.0,0.0,100.0,22.0,"(2040, 2653)"
21.04.2022 14:00:00,21.04.2022 15:00:00,0.08,0.71,300.0,1491.2,0.0,0.0,0.072,549.5,0.51,361.1,0.0,100.0,22.0,"(2040, 2654)"
21.04.2022 15:00:00,21.04.2022 16:00:00,0.1,0.64,300.0,1643.2,0.0,0.0,0.072,707.1,0.51,303.2,0.0,100.0,22.0,"(2040, 2655)"
21.04.2022 16:00:00,21.04.2022 17:00:00,0.1,0.5,300.0,1683.0,0.0,0.0,0.072,823.5,0.52,328.8,0.0,100.0,22.0,"(2040, 2656)"
21.04.2022 17:00:00,21.04.2022 18:00:00,0.09,0.35,300.0,1567.9,0.0,0.0,0.072,1011.3,0.53,454.7,0.0,100.0,22.0,"(2040, 2657)"
21.04.2022 18:00:00,21.04.2022 19:00:00,0.1,0.2,300.0,1667.5,0.0,0.0,0.072,1771.5,0.52,759.8,0.0,100.0,22.0,"(2040, 2658)"
21.04.2022 19:00:00,21.04.2022 20:00:00,0.1,0.06,301.0,1517.6,0.0,0.0,0.072,2598.2,0.51,998.5,0.0,100.0,22.0,"(2040, 2659)"
21.04.2022 20:00:00,21.04.2022 21:00:00,0.12,0.01,304.0,1344.3,0.0,0.0,0.072,2607.7,0.5,1050.2,0.0,100.0,22.0,"(2040, 2660)"
21.04.2022 21:00:00,21.04.2022 22:00:00,0.16,0.0,304.0,1354.7,0.0,0.0,0.072,2425.9,0.49,1011.6,0.0,100.0,22.0,"(2040, 2661)"
21.04.2022 22:00:00,21.04.2022 23:00:00,0.16,0.0,304.0,1404.7,0.0,0.0,0.072,1183.2,0.5,661.3,0.0,100.0,22.0,"(2040, 2662)"
21.04.2022 23:00:00,22.04.2022 00:00:00,0.15,0.0,304.0,1128.3,0.0,0.0,0.072,746.8,0.52,353.6,0.0,100.0,22.0,"(2040, 2663)"
22.04.2022 00:00:00,22.04.2022 01:00:00,0.15,0.0,306.0,1265.3,0.0,0.0,0.072,289.5,0.51,298.4,0.0,100.0,22.0,"(2040, 2664)"
22.04.2022 01:00:00,22.04.2022 02:00:00,0.13,0.0,304.0,1185.4,0.0,0.0,0.072,175.8,0.53,151.7,0.0,100.0,22.0,"(2040, 2665)"
22.04.2022 02:00:00,22.04.2022 03:00:00,0.14,0.0,304.0,880.9,0.0,0.0,0.072,129.0,0.54,114.2,0.0,100.0,22.0,"(2040, 2666)"
22.04.2022 03:00:00,22.04.2022 04:00:00,0.17,0.0,306.0,690.1,0.0,0.0,0.072,12.3,0.56,80.4,0.0,100.0,22.0,"(2040, 2667)"
22.04.2022 04:00:00,22.04.2022 05:00:00,0.24,0.0,308.0,795.5,0.0,0.0,0.072,-14.8,0.56,94.0,0.0,100.0,22.0,"(2040, 2668)"
22.04.2022 05:00:00,22.04.2022 06:00:00,0.29,0.0,311.0,998.3,0.0,0.0,0.072,198.6,0.51,136.9,0.0,100.0,22.0,"(2040, 2669)"
22.04.2022 06:00:00,22.04.2022 07:00:00,0.3,0.0,312.0,935.2,0.0,0.0,0.072,1873.5,0.5,530.7,0.0,100.0,22.0,"(2040, 2670)"
22.04.2022 07:00:00,22.04.2022 08:00:00,0.26,0.04,314.0,1008.4,0.0,0.0,0.072,2225.5,0.52,838.8,0.0,100.0,22.0,"(2040, 2671)"
22.04.2022 08:00:00,22.04.2022 09:00:00,0.21,0.1,314.0,1188.8,0.0,0.0,0.072,1928.1,0.51,892.7,0.0,100.0,22.0,"(2040, 2672)"
22.04.2022 09:00:00,22.04.2022 10:00:00,0.17,0.17,312.0,1383.7,0.0,0.0,0.072,1791.2,0.51,485.2,0.0,100.0,22.0,"(2040, 2673)"
22.04.2022 10:00:00,22.04.2022 11:00:00,0.25,0.21,312.0,1526.2,0.0,0.0,0.072,711.4,0.47,251.2,0.0,100.0,22.0,"(2040, 2674)"
22.04.2022 11:00:00,22.04.2022 12:00:00,0.38,0.25,309.0,1478.0,0.0,0.0,0.072,890.0,0.44,244.1,0.0,100.0,22.0,"(2040, 2675)"
22.04.2022 12:00:00,22.04.2022 13:00:00,0.44,0.29,308.0,1489.0,0.0,0.0,0.072,1205.2,0.43,263.5,0.0,100.0,22.0,"(2040, 2676)"
22.04.2022 13:00:00,22.04.2022 14:00:00,0.41,0.3,308.0,1417.4,0.0,0.0,0.072,1254.6,0.43,315.0,0.0,100.0,22.0,"(2040, 2677)"
22.04.2022 14:00:00,22.04.2022 15:00:00,0.32,0.29,308.0,1375.5,0.0,0.0,0.072,1153.9,0.42,387.0,0.0,100.0,22.0,"(2040, 2678)"
22.04.2022 15:00:00,22.04.2022 16:00:00,0.34,0.22,308.0,1266.1,0.0,0.0,0.072,1092.8,0.42,298.4,0.0,100.0,22.0,"(2040, 2679)"
22.04.2022 16:00:00,22.04.2022 17:00:00,0.28,0.14,308.0,1291.5,0.0,0.0,0.072,1232.3,0.42,281.1,0.0,100.0,22.0,"(2040, 2680)"
22.04.2022 17:00:00,22.04.2022 18:00:00,0.15,0.1,312.0,1385.6,0.0,0.0,0.072,657.0,0.45,403.0,0.0,100.0,22.0,"(2040, 2681)"
22.04.2022 18:00:00,22.04.2022 19:00:00,0.17,0.06,312.0,1213.4,0.0,0.0,0.072,622.8,0.48,281.7,0.0,100.0,22.0,"(2040, 2682)"
22.04.2022 19:00:00,22.04.2022 20:00:00,0.19,0.02,312.0,1240.0,0.0,0.0,0.072,1206.0,0.5,327.7,0.0,100.0,22.0,"(2040, 2683)"
22.04.2022 20:00:00,22.04.2022 21:00:00,0.16,0.0,316.0,1240.5,0.0,0.0,0.072,1621.4,0.51,530.7,0.0,100.0,22.0,"(2040, 2684)"
22.04.2022 21:00:00,22.04.2022 22:00:00,0.09,0.0,316.0,1050.5,0.0,0.0,0.072,578.8,0.54,402.5,0.0,100.0,22.0,"(2040, 2685)"
22.04.2022 22:00:00,22.04.2022 23:00:00,0.06,0.0,316.0,747.4,0.0,0.0,0.072,421.6,0.53,232.8,0.0,100.0,22.0,"(2040, 2686)"
22.04.2022 23:00:00,23.04.2022 00:00:00,0.05,0.0,316.0,814.6,0.0,0.0,0.072,112.5,0.52,216.6,0.0,100.0,22.0,"(2040, 2687)"
23.04.2022 00:00:00,23.04.2022 01:00:00,0.07,0.0,307.0,869.4,0.0,0.0,0.072,-799.8,0.48,177.0,0.0,100.0,22.0,"(2040, 2688)"
23.04.2022 01:00:00,23.04.2022 02:00:00,0.08,0.0,294.0,956.0,0.0,0.0,0.072,-1289.8,0.48,160.7,0.0,100.0,22.0,"(2040, 2689)"
23.04.2022 02:00:00,23.04.2022 03:00:00,0.07,0.0,282.0,765.0,0.0,0.0,0.072,-1310.7,0.49,105.1,0.0,100.0,22.0,"(2040, 2690)"
23.04.2022 03:00:00,23.04.2022 04:00:00,0.06,0.0,280.0,739.6,0.0,0.0,0.072,-1449.3,0.48,112.9,0.0,100.0,22.0,"(2040, 2691)"
23.04.2022 04:00:00,23.04.2022 05:00:00,0.05,0.0,280.0,735.0,0.0,0.0,0.072,-1379.6,0.48,155.4,0.0,100.0,22.0,"(2040, 2692)"
23.04.2022 05:00:00,23.04.2022 06:00:00,0.06,0.0,280.0,723.8,0.0,0.0,0.072,-1305.0,0.46,121.9,0.0,100.0,22.0,"(2040, 2693)"
23.04.2022 06:00:00,23.04.2022 07:00:00,0.09,0.0,280.0,802.2,0.0,0.0,0.072,-1175.9,0.49,226.8,0.0,100.0,22.0,"(2040, 2694)"
23.04.2022 07:00:00,23.04.2022 08:00:00,0.1,0.03,280.0,1281.3,0.0,0.0,0.072,-487.8,0.5,325.7,0.0,100.0,22.0,"(2040, 2695)"
23.04.2022 08:00:00,23.04.2022 09:00:00,0.08,0.09,280.0,1424.1,0.0,0.0,0.072,50.1,0.49,379.4,0.0,100.0,22.0,"(2040, 2696)"
23.04.2022 09:00:00,23.04.2022 10:00:00,0.04,0.16,280.0,1516.0,0.0,0.0,0.072,-502.8,0.49,267.2,0.0,100.0,22.0,"(2040, 2697)"
23.04.2022 10:00:00,23.04.2022 11:00:00,0.02,0.24,277.0,1772.9,0.0,0.0,0.072,-64.5,0.48,217.7,0.0,100.0,22.0,"(2040, 2698)"
23.04.2022 11:00:00,23.04.2022 12:00:00,0.01,0.35,276.0,1747.3,0.0,0.0,0.072,763.8,0.47,291.1,0.0,100.0,22.0,"(2040, 2699)"
23.04.2022 12:00:00,23.04.2022 13:00:00,0.01,0.41,276.0,1793.9,0.0,0.0,0.072,279.2,0.46,288.2,0.0,100.0,22.0,"(2040, 2700)"
23.04.2022 13:00:00,23.04.2022 14:00:00,0.0,0.46,276.0,1733.1,0.0,0.0,0.072,255.4,0.46,318.0,0.0,100.0,22.0,"(2040, 2701)"
23.04.2022 14:00:00,23.04.2022 15:00:00,0.01,0.43,276.0,1843.6,0.0,0.0,0.072,94.8,0.46,347.3,0.0,100.0,22.0,"(2040, 2702)"
23.04.2022 15:00:00,23.04.2022 16:00:00,0.02,0.33,273.0,1888.5,0.0,0.0,0.072,-277.8,0.48,193.3,0.0,100.0,22.0,"(2040, 2703)"
23.04.2022 16:00:00,23.04.2022 17:00:00,0.06,0.26,272.0,1868.8,0.0,0.0,0.072,-160.1,0.48,164.6,0.0,100.0,22.0,"(2040, 2704)"
23.04.2022 17:00:00,23.04.2022 18:00:00,0.08,0.18,273.0,1818.6,0.0,0.0,0.072,-782.3,0.48,161.5,0.0,100.0,22.0,"(2040, 2705)"
23.04.2022 18:00:00,23.04.2022 19:00:00,0.08,0.1,276.0,1808.9,0.0,0.0,0.072,-248.4,0.51,267.7,0.0,100.0,22.0,"(2040, 2706)"
23.04.2022 19:00:00,23.04.2022 20:00:00,0.1,0.03,276.0,1503.8,0.0,0.0,0.072,286.8,0.52,383.6,0.0,100.0,22.0,"(2040, 2707)"
23.04.2022 20:00:00,23.04.2022 21:00:00,0.15,0.0,279.0,1451.4,0.0,0.0,0.072,378.7,0.52,460.2,0.0,100.0,22.0,"(2040, 2708)"
23.04.2022 21:00:00,23.04.2022 22:00:00,0.21,0.0,280.0,1463.8,0.0,0.0,0.072,171.4,0.52,317.1,0.0,100.0,22.0,"(2040, 2709)"
23.04.2022 22:00:00,23.04.2022 23:00:00,0.26,0.0,280.0,1243.5,0.0,0.0,0.072,-424.3,0.51,267.6,0.0,100.0,22.0,"(2040, 2710)"
23.04.2022 23:00:00,24.04.2022 00:00:00,0.26,0.0,280.0,1155.3,0.0,0.0,0.072,-1252.6,0.5,238.9,0.0,100.0,22.0,"(2040, 2711)"
24.04.2022 00:00:00,24.04.2022 01:00:00,0.29,0.0,307.0,368.0,0.0,0.0,0.072,-1215.6,0.49,222.1,0.0,100.0,22.0,"(2040, 2712)"
24.04.2022 01:00:00,24.04.2022 02:00:00,0.29,0.0,294.0,95.5,0.0,0.0,0.072,-1223.6,0.49,194.8,0.0,100.0,22.0,"(2040, 2713)"
24.04.2022 02:00:00,24.04.2022 03:00:00,0.34,0.0,281.0,47.0,0.0,0.0,0.072,-1242.9,0.49,193.5,0.0,100.0,22.0,"(2040, 2714)"
24.04.2022 03:00:00,24.04.2022 04:00:00,0.39,0.0,276.0,48.0,0.0,0.0,0.072,-1307.5,0.5,131.1,0.0,100.0,22.0,"(2040, 2715)"
24.04.2022 04:00:00,24.04.2022 05:00:00,0.45,0.0,276.0,48.9,0.0,0.0,0.072,-1331.7,0.5,115.7,0.0,100.0,22.0,"(2040, 2716)"
24.04.2022 05:00:00,24.04.2022 06:00:00,0.56,0.0,278.0,47.9,0.0,0.0,0.072,-1391.9,0.49,114.8,0.0,100.0,22.0,"(2040, 2717)"
24.04.2022 06:00:00,24.04.2022 07:00:00,0.62,0.01,280.0,46.5,0.0,0.0,0.072,-1423.7,0.49,185.6,0.0,100.0,22.0,"(2040, 2718)"
24.04.2022 07:00:00,24.04.2022 08:00:00,0.67,0.07,280.0,45.5,0.0,0.0,0.072,-1247.7,0.51,276.4,0.0,100.0,22.0,"(2040, 2719)"
24.04.2022 08:00:00,24.04.2022 09:00:00,0.7,0.17,280.0,43.0,0.0,0.0,0.072,-1080.6,0.48,218.5,0.0,100.0,22.0,"(2040, 2720)"
24.04.2022 09:00:00,24.04.2022 10:00:00,0.75,0.33,279.0,41.8,0.0,0.0,0.072,-1323.8,0.47,123.7,0.0,100.0,22.0,"(2040, 2721)"
24.04.2022 10:00:00,24.04.2022 11:00:00,0.84,0.44,276.0,42.2,0.0,0.0,0.072,-1383.5,0.45,107.0,0.0,100.0,22.0,"(2040, 2722)"
24.04.2022 11:00:00,24.04.2022 12:00:00,0.87,0.56,276.0,44.7,0.0,0.0,0.072,-1430.8,0.49,119.3,0.0,100.0,22.0,"(2040, 2723)"
24.04.2022 12:00:00,24.04.2022 13:00:00,0.83,0.67,276.0,42.8,0.0,0.0,0.072,-1366.5,0.45,114.9,0.0,100.0,22.0,"(2040, 2724)"
24.04.2022 13:00:00,24.04.2022 14:00:00,0.77,0.71,278.0,44.6,0.0,0.0,0.072,-1416.8,0.46,116.4,0.0,100.0,22.0,"(2040, 2725)"
24.04.2022 14:00:00,24.04.2022 15:00:00,0.79,0.66,280.0,42.3,0.0,0.0,0.072,-1415.8,0.44,142.8,0.0,100.0,22.0,"(2040, 2726)"
24.04.2022 15:00:00,24.04.2022 16:00:00,0.56,0.52,279.0,43.4,0.0,0.0,0.072,-1485.3,0.46,152.5,0.0,100.0,22.0,"(2040, 2727)"
24.04.2022 16:00:00,24.04.2022 17:00:00,0.4,0.39,276.0,58.7,0.0,0.0,0.072,-1399.3,0.49,159.9,0.0,100.0,22.0,"(2040, 2728)"
24.04.2022 17:00:00,24.04.2022 18:00:00,0.38,0.28,276.0,225.9,0.0,0.0,0.072,-1122.2,0.49,194.8,0.0,100.0,22.0,"(2040, 2729)"
24.04.2022 18:00:00,24.04.2022 19:00:00,0.36,0.16,276.0,309.5,0.0,0.0,0.072,-565.7,0.51,247.0,0.0,100.0,22.0,"(2040, 2730)"
24.04.2022 19:00:00,24.04.2022 20:00:00,0.32,0.05,276.0,404.7,0.0,0.0,0.072,623.7,0.52,541.2,0.0,100.0,22.0,"(2040, 2731)"
24.04.2022 20:00:00,24.04.2022 21:00:00,0.28,0.01,272.0,443.2,0.0,0.0,0.072,989.0,0.52,808.9,0.0,100.0,22.0,"(2040, 2732)"
24.04.2022 21:00:00,24.04.2022 22:00:00,0.11,0.0,272.0,467.5,0.0,0.0,0.072,1114.9,0.53,702.9,0.0,100.0,22.0,"(2040, 2733)"
24.04.2022 22:00:00,24.04.2022 23:00:00,0.04,0.0,272.0,451.8,0.0,0.0,0.072,1304.8,0.51,691.9,0.0,100.0,22.0,"(2040, 2734)"
24.04.2022 23:00:00,25.04.2022 00:00:00,0.03,0.0,272.0,458.9,0.0,0.0,0.072,695.3,0.52,454.1,0.0,100.0,22.0,"(2040, 2735)"
25.04.2022 00:00:00,25.04.2022 01:00:00,0.04,0.0,297.0,467.1,0.0,0.0,0.072,280.4,0.52,269.1,0.0,100.0,22.0,"(2040, 2736)"
25.04.2022 01:00:00,25.04.2022 02:00:00,0.09,0.0,282.0,645.8,0.0,0.0,0.072,151.7,0.52,211.8,0.0,100.0,22.0,"(2040, 2737)"
25.04.2022 02:00:00,25.04.2022 03:00:00,0.2,0.0,271.0,788.0,0.0,0.0,0.072,118.6,0.51,119.2,0.0,100.0,22.0,"(2040, 2738)"
25.04.2022 03:00:00,25.04.2022 04:00:00,0.2,0.0,268.0,928.2,0.0,0.0,0.072,139.8,0.5,102.7,0.0,100.0,22.0,"(2040, 2739)"
25.04.2022 04:00:00,25.04.2022 05:00:00,0.15,0.0,268.0,932.3,0.0,0.0,0.072,292.5,0.5,251.9,0.0,100.0,22.0,"(2040, 2740)"
25.04.2022 05:00:00,25.04.2022 06:00:00,0.18,0.0,268.0,1006.9,0.0,0.0,0.072,640.0,0.49,447.8,0.0,100.0,22.0,"(2040, 2741)"
25.04.2022 06:00:00,25.04.2022 07:00:00,0.22,0.01,268.0,1247.6,0.0,0.0,0.072,1411.9,0.48,964.5,0.0,100.0,22.0,"(2040, 2742)"
25.04.2022 07:00:00,25.04.2022 08:00:00,0.19,0.05,268.0,1283.7,0.0,0.0,0.072,2118.4,0.5,1143.5,0.0,100.0,22.0,"(2040, 2743)"
25.04.2022 08:00:00,25.04.2022 09:00:00,0.15,0.13,268.0,1308.6,0.0,0.0,0.072,2087.4,0.51,1182.9,0.0,100.0,22.0,"(2040, 2744)"
25.04.2022 09:00:00,25.04.2022 10:00:00,0.21,0.2,268.0,1359.4,0.0,0.0,0.072,1840.1,0.53,1110.1,0.0,100.0,22.0,"(2040, 2745)"
25.04.2022 10:00:00,25.04.2022 11:00:00,0.22,0.28,266.0,1422.8,0.0,0.0,0.072,997.2,0.54,773.4,0.0,100.0,22.0,"(2040, 2746)"
25.04.2022 11:00:00,25.04.2022 12:00:00,0.28,0.4,264.0,1403.2,0.0,0.0,0.072,363.5,0.56,511.4,0.0,100.0,22.0,"(2040, 2747)"
25.04.2022 12:00:00,25.04.2022 13:00:00,0.34,0.44,264.0,1252.2,0.0,0.0,0.072,72.2,0.57,390.1,0.0,100.0,22.0,"(2040, 2748)"
25.04.2022 13:00:00,25.04.2022 14:00:00,0.43,0.46,264.0,1100.7,0.0,0.0,0.072,174.2,0.56,361.6,0.0,100.0,22.0,"(2040, 2749)"
25.04.2022 14:00:00,25.04.2022 15:00:00,0.59,0.47,264.0,954.3,0.0,0.0,0.072,-3.2,0.54,334.1,0.0,100.0,22.0,"(2040, 2750)"
25.04.2022 15:00:00,25.04.2022 16:00:00,0.57,0.46,264.0,931.9,0.0,0.0,0.072,52.2,0.52,317.2,0.0,100.0,22.0,"(2040, 2751)"
25.04.2022 16:00:00,25.04.2022 17:00:00,0.68,0.39,264.0,991.5,0.0,0.0,0.072,167.7,0.52,280.2,0.0,100.0,22.0,"(2040, 2752)"
25.04.2022 17:00:00,25.04.2022 18:00:00,0.74,0.26,264.0,1290.1,0.0,0.0,0.072,88.2,0.51,371.8,0.0,100.0,22.0,"(2040, 2753)"
25.04.2022 18:00:00,25.04.2022 19:00:00,0.71,0.15,264.0,1343.5,0.0,0.0,0.072,1452.3,0.51,687.1,0.0,100.0,22.0,"(2040, 2754)"
25.04.2022 19:00:00,25.04.2022 20:00:00,0.57,0.05,265.0,1330.0,0.0,0.0,0.072,2103.2,0.5,814.2,0.0,100.0,22.0,"(2040, 2755)"
